addr_count,taken,total,bias
3542,17,17,0
2824,45,45,0
2702,1039,1039,0
3544,17,17,0
3545,35,52,1
3547,0,17,0
3548,0,17,0
3549,17,17,0
3550,0,17,0
3551,17,17,0
3553,0,17,0
3554,17,17,0
3546,35,35,0
3557,17,17,0
3558,0,17,0
3559,0,17,0
3560,0,17,0
3561,0,17,0
3562,17,17,0
3555,0,17,0
3556,17,17,0
3552,17,17,0
3563,17,17,0
3564,0,17,0
3565,0,17,0
3566,0,17,0
3567,0,17,0
3568,17,17,0
2804,43,43,0
2806,42,43,0
7434,0,1,0
7435,1,1,0
7436,1,1,0
3543,17,17,0
2812,36,36,0
2822,36,36,0
3569,17,17,0
3577,17,17,0
3578,0,17,0
3579,17,17,0
3580,0,17,0
3581,0,17,0
3582,17,17,0
3583,17,17,0
3584,17,17,0
3604,17,17,0
2688,1057,1057,0
3158,67,67,0
3159,0,67,0
3160,67,67,0
3216,129,129,0
3222,129,129,0
3217,0,129,0
3218,44,129,1
3219,0,85,0
3220,129,129,0
3221,129,129,0
3141,71,71,0
3142,0,71,0
3143,71,71,0
3144,71,71,0
3189,70,70,0
3190,70,70,0
3191,0,70,0
3192,70,70,0
3193,70,70,0
3165,0,32,0
3166,0,32,0
3167,32,32,0
3175,0,32,0
3176,32,32,0
3168,32,32,0
3174,32,32,0
3169,0,211,0
3170,32,211,1
3226,0,179,0
3227,0,179,0
3228,179,179,0
3171,32,32,0
3172,0,32,0
3173,211,211,0
3135,52,54,0
8800,0,2,0
8801,2,2,0
3136,52,52,0
3600,17,17,0
8417,25,25,0
8418,20,45,1
8419,25,25,0
2403,118,118,0
2405,0,118,0
2406,0,118,0
2407,0,118,0
2408,118,118,0
2413,118,118,0
2414,0,118,0
2415,118,118,0
2418,118,118,0
2458,118,118,0
2459,118,118,0
2460,0,118,0
2461,118,118,0
2404,118,118,0
2419,0,118,0
2420,0,118,0
2421,0,118,0
2422,0,118,0
2423,0,118,0
2424,0,241,0
2425,241,241,0
2448,0,241,0
2449,241,241,0
2450,0,241,0
2451,0,241,0
2452,241,241,0
2453,0,241,0
2454,0,241,0
2455,123,241,1
2457,118,118,0
2426,6,162,0
2427,0,162,0
2428,0,162,0
2429,0,162,0
2430,160,162,0
5634,2,2,0
2433,144,162,1
8759,0,18,0
8760,0,18,0
8761,0,18,0
8762,0,18,0
8763,18,18,0
8764,0,18,0
8765,0,18,0
8766,18,18,0
8767,18,18,0
10174,0,2,0
10175,2,2,0
3112,53,56,1
3113,3,3,0
3122,0,56,0
3123,56,56,0
8414,25,25,0
8416,25,25,0
8420,0,25,0
8421,25,25,0
8422,0,25,0
8423,25,25,0
8424,0,25,0
8425,2,25,1
8426,23,23,0
8445,25,25,0
10152,0,14,0
10153,14,14,0
10176,0,2,0
10177,2,2,0
3294,0,54,0
3295,0,54,0
3296,54,54,0
10154,14,14,0
8407,23,25,1
10178,2,2,0
8412,0,25,0
8413,25,25,0
3124,0,54,0
3125,0,54,0
3126,54,54,0
3293,54,54,0
8429,23,23,0
8430,23,25,1
10180,0,2,0
8434,13,13,0
10183,0,2,0
8437,2,25,1
8438,23,23,0
8439,3,25,1
8440,0,25,0
8441,0,25,0
8442,25,25,0
8443,0,25,0
8444,25,25,0
8678,0,2,0
8679,2,2,0
8431,11,23,1
8435,23,25,1
10181,0,2,0
10182,2,2,0
10161,3,3,0
10170,0,3,0
10171,0,3,0
10172,0,3,0
10173,3,3,0
8415,25,25,0
2434,0,144,0
2435,0,144,0
2436,144,144,0
2445,0,144,0
2446,0,144,0
2447,144,144,0
8432,0,11,0
8433,11,11,0
8677,2,2,0
8427,0,23,0
8428,23,23,0
8436,23,23,0
8408,23,23,0
2431,160,160,0
2432,160,160,0
5631,0,53,0
5632,0,53,0
5633,0,53,0
3120,56,56,0
8409,0,23,0
8410,6,23,1
8411,23,23,0
3114,3,6,1
3115,0,3,0
3116,0,3,0
3117,0,3,0
3118,3,3,0
10155,0,14,0
10156,14,14,0
10157,0,14,0
10158,0,14,0
10159,14,14,0
3119,3,3,0
3121,56,56,0
10179,2,2,0
10160,6,6,0
2456,6,6,0
3212,158,158,0
3213,38,158,1
3214,0,120,0
3215,120,120,0
3223,0,120,0
3224,54,120,1
3232,66,66,0
3233,0,66,0
3234,66,66,0
3225,54,54,0
3229,4,54,1
3230,54,54,0
8805,38,38,0
8806,38,38,0
3128,0,54,0
3129,0,54,0
3130,54,54,0
3131,54,54,0
3138,19,54,1
3139,35,35,0
3147,35,35,0
3148,35,35,0
3152,0,35,0
3153,35,35,0
3155,0,67,0
3156,67,67,0
3150,31,420,1
3149,388,455,1
3151,35,67,1
3164,32,32,0
3177,32,32,0
3132,0,54,0
3133,0,54,0
3134,54,54,0
3137,54,54,0
3291,0,54,0
3292,54,54,0
3157,67,67,0
3161,32,67,1
3162,35,35,0
3163,31,35,1
3179,0,35,0
3180,0,35,0
3181,2,35,1
3182,33,33,0
3183,0,33,0
3184,0,33,0
3185,0,33,0
3186,33,33,0
11071,0,2,0
11072,2,2,0
11073,2,2,0
11074,2,2,0
3196,0,54,0
3197,0,54,0
3198,0,54,0
3199,54,54,0
3202,54,54,0
3203,0,54,0
3204,0,54,0
3205,54,54,0
3208,54,54,0
3209,54,54,0
3210,0,54,0
3211,104,104,0
3231,50,104,1
3235,0,54,0
3236,54,54,0
3241,0,150,0
3242,39,150,1
3243,15,111,1
8743,96,96,0
8744,87,96,1
8745,0,9,0
8746,9,9,0
8747,0,9,0
8748,0,9,0
8749,9,9,0
8750,0,9,0
8751,96,96,0
8752,96,96,0
8807,87,87,0
8808,87,87,0
3244,0,15,0
3245,54,54,0
3246,54,54,0
3247,16,54,1
3248,33,38,1
8809,5,5,0
3250,0,54,0
3251,54,54,0
3254,22,48,1
3255,26,26,0
8814,2,39,1
8753,39,65,1
3256,26,54,1
3257,0,28,0
3258,2,28,1
3259,54,54,0
3260,45,54,1
8754,0,9,0
8755,9,9,0
3261,0,54,0
3262,54,54,0
3263,0,54,0
3264,0,54,0
3265,54,54,0
3266,54,54,0
8802,0,19,0
8803,19,19,0
8804,19,19,0
3267,54,54,0
3178,32,32,0
8756,9,9,0
3200,9,54,1
3201,45,45,0
3252,0,54,0
3253,48,54,1
8831,6,6,0
8832,0,6,0
8833,6,6,0
8834,0,6,0
8835,6,6,0
8836,0,6,0
8837,6,6,0
3268,54,54,0
3269,0,54,0
3270,54,54,0
3271,0,54,0
3272,0,54,0
3273,54,54,0
3274,54,54,0
3276,0,54,0
3277,0,54,0
3278,54,54,0
3280,0,197,0
3281,54,223,1
3279,197,223,1
8757,26,26,0
8758,26,26,0
3282,0,54,0
3283,54,54,0
3140,35,35,0
3145,0,35,0
3146,35,35,0
3284,0,54,0
3285,54,54,0
3287,54,223,1
3286,223,223,0
8810,0,5,0
8811,1,5,1
8812,2,6,1
8813,2,4,1
8880,2,2,0
8815,2,2,0
3289,0,54,0
3290,54,54,0
3249,33,33,0
3187,0,33,0
3188,33,33,0
3194,33,33,0
3195,33,33,0
3288,54,54,0
3237,11,54,1
3238,28,43,1
3239,0,15,0
3240,26,26,0
3275,54,54,0
11069,0,2,0
11070,2,2,0
3127,54,54,0
6460,4,4,0
6461,4,4,0
6494,0,4,0
6495,4,4,0
5427,0,9,0
5428,0,9,0
5429,9,9,0
5431,0,9,0
5432,0,9,0
5433,0,9,0
5434,9,9,0
5435,0,9,0
5436,9,9,0
5437,0,9,0
5438,9,9,0
5536,8,8,0
5588,0,8,0
5589,6,8,1
5593,0,8,0
5594,8,8,0
5603,0,8,0
5604,8,8,0
5605,0,8,0
5606,0,8,0
5607,0,8,0
5608,8,8,0
5609,8,8,0
5537,8,8,0
5563,2,8,1
5564,0,6,0
5565,6,6,0
5566,6,6,0
5567,0,8,0
5568,8,8,0
5587,8,8,0
5590,6,6,0
5591,6,6,0
5592,6,6,0
7107,0,7,0
7108,0,7,0
7109,0,7,0
7110,7,7,0
7111,7,7,0
7112,0,7,0
7113,7,7,0
7117,0,7,0
7118,0,7,0
7119,7,7,0
7120,7,7,0
7121,7,7,0
5395,0,84,0
5396,0,84,0
5397,0,84,0
5398,0,84,0
5399,84,84,0
5400,84,84,0
5401,84,84,0
5471,2,84,0
5472,82,82,0
5530,0,2,0
5474,0,84,0
5475,84,84,0
5476,84,84,0
5477,84,84,0
5473,82,82,0
5325,9,9,0
5326,0,9,0
5327,9,9,0
5328,9,9,0
5358,9,9,0
5380,0,9,0
5381,9,9,0
5382,9,9,0
7032,0,23,0
7033,23,23,0
7038,23,23,0
7064,0,23,0
7065,0,23,0
7066,23,23,0
7067,23,23,0
7068,23,23,0
7034,0,23,0
7035,23,23,0
7036,23,23,0
7037,23,23,0
7069,23,23,0
5402,3,167,0
5404,167,167,0
5463,164,164,0
5467,164,164,0
5405,164,170,0
5406,6,6,0
5460,3,6,1
5461,0,3,0
5462,3,3,0
5529,3,3,0
5468,0,164,0
5469,164,164,0
5470,164,164,0
5403,3,3,0
10162,0,3,0
10163,3,3,0
10164,3,3,0
10165,0,3,0
10166,0,3,0
10167,3,3,0
10168,0,3,0
10169,3,3,0
7078,0,7,0
7079,2,7,1
7080,5,5,0
7082,0,7,0
7083,7,7,0
7081,5,5,0
7008,0,5,0
7009,0,5,0
7010,5,5,0
7011,5,5,0
7012,0,5,0
7013,0,5,0
7014,5,5,0
7021,0,5,0
7022,0,5,0
7023,5,5,0
7024,5,5,0
7025,5,5,0
7015,0,5,0
7016,0,5,0
7017,0,5,0
7018,5,5,0
7019,0,5,0
7020,5,5,0
5389,84,84,0
5390,84,84,0
7263,4,4,0
7264,4,4,0
7153,0,11,0
7154,0,11,0
7155,11,11,0
9989,1,1,0
9990,1,1,0
9991,1,1,0
9992,1,1,0
7926,0,44,0
7927,0,44,0
7928,44,44,0
6462,4,4,0
6463,0,4,0
6464,4,4,0
6465,4,4,0
6466,4,4,0
6485,0,4,0
6486,4,4,0
6492,0,4,0
6493,4,4,0
6487,4,4,0
6488,0,4,0
6489,4,4,0
6490,4,4,0
6491,4,4,0
7073,0,4,0
7074,0,4,0
7075,4,4,0
7076,4,4,0
7077,4,4,0
7099,0,4,0
7100,0,4,0
7101,4,4,0
7102,4,4,0
7103,4,4,0
7223,1,2,1
7224,0,1,0
7225,1,1,0
7226,1,1,0
7227,2,2,0
7233,2,2,0
7239,2,2,0
7234,1,2,1
7235,0,1,0
7236,1,1,0
7237,1,1,0
7238,2,2,0
9969,13,13,0
9970,13,13,0
9981,13,13,0
9982,13,13,0
6079,0,83,0
6080,0,83,0
6081,83,83,0
6085,1,83,0
6086,82,82,0
6174,1,1,0
6087,82,82,0
7114,7,7,0
7115,7,7,0
7116,7,7,0
5578,8,8,0
7095,5,5,0
7084,2,7,1
7085,1,5,1
7086,4,4,0
7089,5,5,0
7092,5,5,0
7093,0,5,0
7094,5,5,0
7096,0,5,0
7097,0,7,0
7098,7,7,0
7209,0,1,0
7087,0,5,0
7088,5,5,0
7090,5,5,0
7228,0,2,0
7229,2,2,0
7231,0,2,0
7232,2,2,0
7091,5,5,0
7230,2,2,0
5430,9,9,0
7041,1,36,0
7042,0,36,0
7043,24,36,1
7044,12,12,0
7046,0,12,0
7047,0,17,0
7048,11,17,1
7193,0,6,0
7194,0,6,0
7195,6,6,0
7196,0,6,0
7197,6,6,0
7059,1,17,1
7060,11,16,1
7045,12,17,1
8995,5,5,0
8996,5,5,0
7063,36,36,0
7049,11,11,0
7058,11,11,0
9971,1,1,0
9972,1,1,0
9980,1,1,0
7061,35,35,0
7062,35,35,0
5450,4,23,1
5451,19,19,0
6082,4,4,0
5329,9,9,0
5357,9,9,0
5569,0,8,0
5570,0,8,0
5571,8,8,0
5575,0,8,0
5576,0,8,0
5577,8,8,0
5579,8,8,0
5580,8,8,0
5585,8,8,0
5586,8,8,0
5595,8,8,0
5596,8,8,0
5359,0,9,0
5360,7,9,1
10733,2,2,0
5378,0,9,0
5379,9,9,0
5362,2,9,1
5363,0,7,0
5364,2,7,1
5365,3,5,1
5366,0,2,0
5367,2,9,1
5368,7,7,0
5369,0,9,0
5370,9,9,0
5371,9,9,0
5372,9,9,0
5376,9,9,0
6057,0,7,0
6058,2,7,1
6997,0,5,0
6998,2,5,1
6999,3,3,0
6063,0,4,0
6064,0,4,0
6065,0,4,0
6066,0,4,0
6067,4,4,0
5361,7,7,0
10734,2,2,0
5377,9,9,0
6059,0,2,0
6060,0,2,0
6061,0,2,0
6062,2,2,0
10735,2,2,0
6056,2,2,0
6068,2,2,0
6069,2,2,0
5418,0,17,0
5419,0,17,0
5420,3,17,1
5442,17,17,0
5443,17,17,0
5448,0,17,0
5449,17,17,0
5455,3,17,1
5456,13,14,1
5457,14,14,0
5528,3,3,0
5421,3,3,0
5422,3,3,0
5441,3,3,0
5538,8,16,1
5539,0,8,0
5540,8,8,0
5541,0,8,0
5542,8,8,0
5543,8,8,0
5544,2,8,1
5545,0,6,0
5546,6,6,0
5547,6,6,0
5548,0,6,0
5549,8,8,0
5551,2,8,1
5552,6,6,0
5556,0,8,0
5557,8,8,0
5558,8,8,0
5559,0,8,0
5560,8,8,0
5561,0,16,0
5562,16,16,0
5553,6,6,0
5554,6,6,0
5555,8,8,0
6176,2,2,0
5550,8,8,0
5330,9,18,1
5331,0,9,0
5332,9,9,0
5335,0,9,0
5336,9,9,0
5337,9,9,0
5338,0,9,0
5339,0,9,0
5340,9,9,0
5341,9,9,0
5342,0,9,0
5343,0,9,0
5344,9,9,0
5345,9,9,0
5346,9,9,0
5347,0,9,0
5348,9,9,0
5349,9,9,0
5350,0,9,0
5351,9,9,0
5355,0,18,0
5356,18,18,0
5444,17,17,0
5445,0,17,0
5446,17,17,0
5447,17,17,0
7050,7,11,1
7051,0,11,0
7052,0,11,0
7053,0,11,0
7054,11,11,0
7056,0,11,0
7057,11,11,0
7611,7,7,0
7055,11,11,0
5407,6,6,0
5409,0,6,0
5410,0,6,0
5411,0,6,0
5412,6,6,0
5414,0,6,0
5415,6,6,0
5408,6,6,0
5413,6,6,0
2398,131,139,1
5581,8,8,0
2399,139,139,0
5582,8,8,0
5584,8,8,0
5423,4,4,0
5424,4,4,0
5440,4,4,0
5425,0,4,0
5426,4,4,0
5439,4,4,0
5416,0,6,0
5417,6,6,0
5458,3,6,1
5459,6,6,0
2416,273,549,1
2437,276,276,0
2440,251,251,0
2443,276,280,0
6467,0,4,0
6468,4,4,0
6484,0,4,0
2438,0,280,0
2439,251,280,1
2501,29,29,0
2504,29,29,0
2444,276,276,0
2417,273,273,0
2441,798,1049,1
2442,251,251,0
7039,0,36,0
7040,36,36,0
2387,127,127,0
2388,118,127,1
2389,127,127,0
2386,127,127,0
2390,118,127,1
2392,127,127,0
2391,118,118,0
5597,8,8,0
5598,8,8,0
5599,8,8,0
5600,0,8,0
5601,0,8,0
5602,8,8,0
5572,13,13,0
5573,13,13,0
5574,13,13,0
6469,4,4,0
6470,0,4,0
6471,0,4,0
6472,0,4,0
6473,0,4,0
6474,4,4,0
6475,0,4,0
6476,0,4,0
6477,4,4,0
6478,4,4,0
6479,4,4,0
6480,4,4,0
6481,0,4,0
6482,0,4,0
6483,4,4,0
2395,118,118,0
2397,118,118,0
2400,0,118,0
2401,118,118,0
2396,118,118,0
2637,324,470,1
2638,0,1465,0
2639,837,1465,1
3484,0,628,0
3485,0,628,0
3486,0,628,0
3487,627,628,0
4961,0,1,0
2640,41,1465,0
2641,880,1424,1
3488,0,544,0
3489,0,544,0
3490,0,544,0
3491,161,544,1
2643,1242,1424,1
2644,1319,1465,1
2645,423,470,1
2646,47,47,0
2642,880,880,0
4907,41,41,0
3492,158,161,0
9973,0,3,0
9974,0,3,0
9975,0,3,0
9976,3,3,0
5275,0,3,0
5276,1,3,1
5277,2,2,0
5278,0,2,0
5279,2,2,0
5281,0,2,0
5282,2,2,0
5283,0,2,0
5284,0,2,0
5285,2,2,0
5583,1,1,0
1289,1,1,0
1346,30,31,0
1347,1,1,0
1350,1,1,0
1351,1,1,0
1352,1,1,0
1353,1,1,0
1354,1,1,0
1355,1,1,0
1356,1,1,0
1357,1,1,0
1358,1,1,0
1359,1,1,0
1360,1,1,0
1361,0,1,0
1362,1,1,0
1290,1,1,0
1343,0,1,0
1344,0,1,0
1345,1,1,0
1623,0,942,0
1624,0,942,0
1625,0,942,0
1626,0,942,0
1627,0,942,0
1628,1,942,0
1629,667,941,1
1630,0,274,0
1631,0,942,0
1632,942,942,0
3072,1,668,0
3073,0,667,0
3074,0,667,0
3075,0,667,0
3076,0,667,0
3077,0,667,0
3078,75,667,1
3079,0,592,0
3080,592,592,0
9585,0,1,0
9586,1,1,0
9587,0,1,0
9588,1,1,0
9590,0,1,0
9591,0,1,0
9592,0,1,0
9593,0,1,0
9594,1,1,0
9595,0,1,0
9596,0,1,0
9597,0,1,0
9598,0,1,0
9599,0,1,0
9600,1,1,0
9589,1,1,0
1396,0,6,0
1397,2,6,1
1398,3,4,1
1399,1,1,0
5246,0,3,0
5247,0,3,0
5248,3,3,0
8844,0,2,0
8845,2,2,0
1400,0,4,0
1401,4,4,0
1437,0,4,0
1438,0,4,0
1439,4,4,0
8848,0,2,0
8849,0,2,0
8850,0,2,0
8851,0,2,0
8852,0,2,0
1440,6,6,0
1402,4,4,0
1404,4,4,0
1419,0,4,0
1420,0,4,0
1421,1,4,1
1423,1,4,1
5249,0,3,0
5250,3,3,0
1403,4,4,0
1424,0,1,0
1425,1,1,0
1426,1,1,0
1427,1,1,0
1429,0,1,0
1430,1,1,0
1433,1,1,0
1436,1,1,0
1422,1,1,0
1428,1,1,0
1434,0,1,0
1435,1,1,0
8846,2,2,0
8847,2,2,0
1374,189,1703,1
1375,0,1703,0
1376,0,1703,0
1377,0,1703,0
1378,841,1703,1
1455,859,862,0
5181,0,3,0
5182,0,3,0
5183,0,3,0
5184,0,3,0
5185,0,3,0
5186,3,3,0
3683,0,59,0
1443,1703,1703,0
1454,189,189,0
1379,754,841,1
1569,17,87,1
1716,48,70,1
1717,4,22,1
1570,44,87,1
1382,1,1644,0
1384,897,2328,1
2648,0,1431,0
2649,0,1431,0
2650,416,1431,1
3002,994,1015,0
2651,55,684,1
2652,550,629,1
3004,51,79,1
3008,75,79,1
9830,0,4,0
9831,1,4,1
2654,627,629,0
7561,2,2,0
7562,0,2,0
2656,629,629,0
1380,1557,1613,0
3672,0,56,0
3673,56,56,0
3674,0,56,0
3675,0,56,0
3676,92,94,0
3682,2,2,0
3678,38,38,0
3677,38,92,1
4575,54,54,0
2653,550,550,0
2636,44,44,0
2647,44,44,0
1381,1557,1557,0
3654,55,55,0
3655,0,55,0
3656,55,55,0
2655,627,627,0
1386,755,842,1
1571,82,87,1
7588,5,5,0
1387,593,1045,1
3494,6,452,0
3012,539,3470,1
3013,2931,2931,0
3005,23,51,1
3006,0,28,0
3007,28,28,0
3657,55,55,0
3003,27,994,0
3069,220,967,1
3070,307,747,1
3071,747,747,0
1383,1,1,0
3009,75,75,0
3493,23,23,0
3658,55,55,0
8843,4,4,0
10327,0,1,0
10328,1,1,0
3679,38,38,0
3680,0,38,0
3681,38,38,0
1385,842,897,1
3659,0,55,0
3660,0,55,0
3661,55,55,0
1388,49,599,1
1389,59,550,1
1390,13,491,0
1391,24,478,1
1392,5,454,0
1456,10,449,0
1393,500,506,0
1394,6,6,0
3014,331,539,1
3495,208,208,0
10329,0,1,0
10330,1,1,0
3011,93,93,0
3015,0,331,0
3016,0,331,0
3017,0,331,0
3018,0,331,0
3019,268,331,1
3020,63,63,0
3025,287,331,1
3662,44,44,0
1458,836,836,0
3010,10,10,0
1395,6,6,0
1441,0,6,0
1442,6,6,0
3026,0,287,0
3027,27,287,1
3028,234,287,1
3029,287,287,0
1457,500,500,0
7589,5,5,0
7590,0,5,0
7591,5,5,0
7592,0,5,0
7593,0,5,0
7594,0,5,0
7595,0,5,0
7596,5,5,0
7601,3,5,1
7602,0,2,0
7603,2,2,0
9977,0,3,0
9978,3,3,0
9979,3,3,0
3021,0,63,0
3022,0,63,0
3023,0,63,0
3024,63,63,0
7597,0,5,0
7598,0,5,0
7599,0,5,0
7600,5,5,0
1670,0,727,0
1671,0,727,0
1672,0,727,0
1673,0,727,0
1674,727,727,0
1675,0,727,0
1676,365,727,1
1682,0,725,0
1683,149,725,1
1684,576,576,0
1685,727,727,0
1677,2,365,0
1678,363,363,0
1679,0,363,0
1680,0,363,0
1681,363,363,0
8853,2,2,0
6155,0,2,0
6156,0,2,0
6157,0,2,0
6158,0,2,0
6159,0,2,0
6160,2,2,0
9583,0,1,0
9584,1,1,0
6164,2,2,0
6161,1,2,1
9575,0,1,0
9576,0,1,0
9577,0,1,0
9578,0,1,0
9579,0,1,0
9580,0,1,0
9581,0,1,0
9582,1,1,0
6162,1,1,0
6163,1,1,0
1370,0,1,0
1371,1,1,0
1372,1,1,0
1373,1,1,0
1444,0,1,0
1445,1,1,0
1446,1,1,0
1447,0,1,0
1448,1,1,0
1287,1,1,0
1364,0,1,0
1365,0,1,0
1366,0,1,0
1367,1,1,0
1452,0,1,0
1453,1,1,0
1459,0,1,0
1460,0,1,0
1461,1,1,0
1368,0,1,0
1369,1,1,0
1449,0,1,0
1450,0,1,0
1451,1,1,0
1462,1,1,0
1288,1,1,0
1363,1,1,0
1285,1,1951,0
1708,1716,1950,1
1710,0,1950,0
1711,0,1950,0
1712,0,1950,0
1713,1875,1950,0
1714,0,960,0
1715,960,960,0
1718,0,960,0
1719,0,960,0
1720,960,960,0
1709,1716,1716,0
1941,885,1875,1
2188,0,990,0
1721,1950,1950,0
1286,1,1,0
1605,0,1,0
1606,0,1,0
1607,0,1,0
1608,1,1,0
1613,0,1,0
1614,0,1,0
1615,0,1,0
1616,0,1,0
1617,0,1,0
1618,1,1,0
1619,0,1,0
1620,0,1,0
1621,0,1,0
1622,1,1,0
1633,0,1,0
1634,1,1,0
1609,0,1,0
1610,0,1,0
1611,1,1,0
1635,0,1,0
1636,0,1,0
1637,1,1,0
1638,0,1,0
1639,0,1,0
1640,1,1,0
1641,1,1,0
1612,1,1,0
1900,0,1628,0
1901,33,1628,0
1902,1,1595,0
1903,0,1594,0
1904,0,1594,0
1905,0,1594,0
1906,0,1594,0
1907,0,1594,0
1908,0,1594,0
1909,0,1594,0
1910,59,1594,0
2480,728,1535,1
1911,59,866,1
2589,0,807,0
2590,0,807,0
2591,0,807,0
2592,0,807,0
2593,0,807,0
1929,0,1628,0
1930,1628,1628,0
10953,0,1,0
10954,0,1,0
10955,0,1,0
10956,1,1,0
10958,1,1,0
10957,1,1,0
10960,1,1,0
10962,0,1,0
10963,1,1,0
10964,1,1,0
10961,1,1,0
1912,0,59,0
1913,0,59,0
1914,0,59,0
1915,59,59,0
1917,0,59,0
1918,0,59,0
1919,0,59,0
1920,0,59,0
1921,43,59,1
2990,0,16,0
2991,0,16,0
2992,0,16,0
2993,3,16,1
2995,1,13,1
1922,15,59,1
2972,24,44,1
2996,0,20,0
2997,0,20,0
2998,0,20,0
2999,4,20,1
3000,4,16,1
2974,0,44,0
2975,0,44,0
1924,11,59,1
1928,59,59,0
2481,0,728,0
2482,728,728,0
1916,59,59,0
2973,24,24,0
1923,15,15,0
1925,8,11,1
7273,3,3,0
1926,11,11,0
1927,8,11,1
5274,3,3,0
5286,3,3,0
9773,0,1,0
9774,0,1,0
9775,0,1,0
9776,1,1,0
9853,0,4,0
9854,0,4,0
9855,0,4,0
9856,4,4,0
10959,1,1,0
6122,0,1,0
6123,0,1,0
6124,0,1,0
6125,1,1,0
6126,1,1,0
6120,1,4,1
6133,0,3,0
6134,1,3,1
6143,2,2,0
6146,0,2,0
6147,0,2,0
6148,2,2,0
6150,0,2,0
6151,0,2,0
6152,0,2,0
6153,0,2,0
6154,2,2,0
6165,0,2,0
6166,0,2,0
6167,2,2,0
6168,2,2,0
6149,2,2,0
6144,0,2,0
6145,2,2,0
6169,2,2,0
6135,1,1,0
6121,1,1,0
1514,13,13,0
1515,0,13,0
1516,0,13,0
1517,0,13,0
1518,13,13,0
1519,0,13,0
1520,13,13,0
1538,13,13,0
1521,13,13,0
1522,13,13,0
1523,0,13,0
1524,0,13,0
1525,6,13,1
1526,0,13,0
1527,10,13,1
1699,0,3,0
1700,2,3,1
1701,0,1,0
1702,1,1,0
1528,10,10,0
1537,10,10,0
1600,0,728,0
1601,0,728,0
1602,0,728,0
1603,1,728,0
1662,0,727,0
1663,0,727,0
1664,0,727,0
1665,0,727,0
1666,727,727,0
1668,0,727,0
1669,727,727,0
1686,0,727,0
1687,2,727,0
1688,725,725,0
1643,0,1,0
1644,728,728,0
1604,1,1,0
1642,1,1,0
1667,727,727,0
1405,11,11,0
1418,11,11,0
765,1,1,0
766,1,1,0
816,0,6,0
817,6,6,0
792,5,5,0
793,5,5,0
803,4,4,0
804,4,4,0
800,2,2,0
4539,14,14,0
4540,14,14,0
4541,0,14,0
4542,14,14,0
818,10,10,0
799,2,2,0
789,0,5,0
790,5,5,0
791,5,5,0
761,3,3,0
762,3,3,0
767,5,5,0
815,2,2,0
824,3,3,0
5373,7,11,1
6070,0,4,0
6071,4,4,0
6073,2,18,1
6072,18,20,1
6074,2,2,0
6371,0,2,0
6372,2,2,0
6373,0,2,0
6374,0,2,0
6375,2,2,0
5375,11,11,0
6075,4,4,0
6376,0,5,0
6377,3,14,1
6378,9,11,1
6381,2,8,1
6382,6,14,1
6385,8,8,0
6386,2,2,0
6387,2,2,0
6396,2,2,0
6379,0,3,0
6380,3,3,0
6383,0,6,0
6384,6,6,0
6397,2,2,0
6401,2,2,0
6403,2,571,0
6402,571,573,0
6404,2,2,0
6405,0,2,0
6406,2,2,0
5374,7,7,0
6398,2,2,0
6399,0,2,0
6400,2,2,0
6409,2,2,0
6413,0,2,0
6414,0,2,0
6415,2,2,0
6407,0,2,0
6408,2,2,0
922,1,1,0
822,2,2,0
786,0,7,0
787,7,7,0
788,7,7,0
754,0,7,0
755,0,7,0
756,0,7,0
757,0,7,0
758,0,7,0
759,7,7,0
794,0,10,0
795,0,10,0
796,10,10,0
797,10,10,0
780,0,1,0
781,0,1,0
782,0,1,0
783,0,1,0
784,0,1,0
785,1,1,0
827,2,2,0
828,2,2,0
825,1,1,0
826,1,1,0
763,3,3,0
764,3,3,0
801,3,3,0
802,3,3,0
820,1,1,0
821,1,1,0
830,1,1,0
831,1,1,0
805,0,10,0
806,0,10,0
807,0,10,0
808,0,10,0
809,0,10,0
810,10,10,0
4457,0,12,0
4458,0,12,0
4459,0,12,0
4460,12,12,0
4467,12,12,0
4468,12,12,0
778,1,1,0
829,1,1,0
819,1,1,0
4099,25,114,1
4100,22,89,1
4101,89,89,0
4274,22,22,0
4600,18,400,0
4602,0,382,0
4599,400,407,0
4601,25,25,0
4462,0,192,0
4463,41,192,1
4464,36,151,1
4465,20,115,1
5482,3,95,0
5483,92,92,0
4593,32,41,1
5512,0,9,0
5513,9,9,0
4594,4,32,1
4611,2,28,1
5464,26,118,1
5465,49,92,1
5484,16,43,1
5516,20,27,1
6095,2,7,1
6096,0,5,0
6097,3,5,1
6410,0,2,0
6411,0,2,0
6412,0,2,0
6100,3,6,1
6101,2,3,1
6102,1,1,0
4612,6,8,1
5519,0,2,0
5520,1,2,1
5521,0,1,0
5522,0,1,0
5523,1,1,0
4613,3,6,1
6170,2,3,1
6171,1,1,0
5517,20,20,0
5487,30,30,0
5466,50,50,0
5485,16,16,0
4614,2,39,1
5486,37,37,0
6172,0,1,0
6173,1,1,0
5524,0,1,0
5525,1,1,0
4466,28,28,0
2880,0,213,0
2881,88,213,1
2882,125,125,0
4834,73,88,1
6098,0,15,0
4835,88,88,0
2410,0,360,0
2411,2,360,0
2412,358,358,0
8680,2,2,0
8681,2,2,0
1088,0,15,0
1089,4,15,1
1090,2,11,1
4149,9,9,0
